id,name,route,street,street2,zip,city,country_id/id,phone,fax,email,active,dest_contact,area_covered,note
partner_shipper_northeast_18,ขอนแก่นขนส่งและการเกษตร,northeast,สาขาถ.มหานคร :39 ถ.มหานคร แขวงมหาพฤฒาราม บางรัก,,,,base.th,"02-6330725,02-2362054",02-2362054,,TRUE,"สาขาขอนแก่น(โกดัง) 043-221309,271747",ขอนแก่น,
partner_shipper_northeast_19,จึงชุนเซ้งขนส่ง-รถด่วน อุดร-ขอนแก่น,northeast,55/51 หมู่ 9 เขตทวีวัฒนา แขวงทวีวัฒนา,,,,base.th,"02-4495510,081-8717789",02-4495797,,TRUE,"อุดร 042-242411,081-8724004/ ขอนแก่น 086-6427285,084-5100142",อุดรธานี ขอนแก่น,
partner_shipper_northeast_20,กิจสุนทรขนส่ง(เค เอส ที),northeast,ศูนย์รวมขนส่ง 3 :7/17 ถ.พุทธมณฑลสาย 2 หมู่ 9 ทวีวัฒนา,,,,base.th,"02-8870343-4,081-6609573",02-8870344,,TRUE,"ยโสธร 045-711326,712278,720278,086-8746464",ยโสธร,
partner_shipper_northeast_21,บุรีรัมย์พนมรุ้งขนส่ง,northeast,82/83 หมู่ 19 ถ.พุทธมณฑลสาย 2 ทวีวัฒนา,,,,base.th,"02-8874134,081-8787889",,,TRUE,"บุรีรัมย์ 044-613129,087-7957096 / นางรอง 083-4654664,085-4798280",บุรีรัมย์ นางรอง,
partner_shipper_northeast_22,สุรินทร์พนมรุ้งขนส่ง,northeast,82-83 ถ.พุทธมณฑลสาย 2 ทวีวัฒนา,,,,base.th,"02-8874135,083-3659898",,,TRUE,"สุรินทร์ 044-143054,081-7251664",สุรินทร์,
partner_shipper_northeast_23,ใหญ่ขนส่งชัยภูมิ,northeast,10/24 หมู่ 9ศูนย์ขนส่ง 2 ถ.บางแวก แขวงบางไผ่ เขตบางแค,,,,base.th,"02-887473 , 087-8760333",,,TRUE,"ชัยภูมิ 044-830946, 089-2803673",ชัยภูมิ,
partner_shipper_northeast_24,ศักดิ์สุเมธขนส่ง,northeast,246 หมู่ 6(ใกล้แยกไฟแดง วัดบุญประดิษฐ์) สาย 2 บางแคเหนือ,,,,base.th,"086-2258596,088-0340272",,,TRUE,"อุดรธานี 042-243863,088-0340271,083-1495040,089-7145700",อุดรธานี,
partner_shipper_northeast_25,ลี้ฮะจักขนส่ง,northeast,513 ศูนย์รวมขนส่ง 2 ถ.บางแวก แขวงบางไผ่,,,,base.th,"02-4482873,024482930-1",,,TRUE,"มหาสารคาม 043-712851 เมืองพล 043-416033 ขอนแก่น 043-270693,081-0491729 บ้านไผ่ 043-274443,043273880",มหาสารคาม ขอนแก่น เมืองพล บ้านไผ่,
partner_shipper_northeast_26,ชั่งอุ่งขนส่ง,northeast,33/12 หมู่ 19 สมาคมชาวปักษ์ใต้ ถ.กาญจนาภิเษก สาย 2,,,,base.th,02-8858706,,,TRUE,"เมืองพล 043-414012,414073 บ้านไผ่ 043-274213",เมืองพล  บ้านไผ่,
partner_shipper_northeast_27,รวมมิตรหล่มสักขนส่ง,northeast,226 หมู่ 12 ม.ขุมทรัพย์นคร สาย 3 ทวีวัฒนา,,,,base.th,"02-8881108-9,02-8881806",,,TRUE,หล่มสัก 056-701123,หล่มสัก ด่านซ้าย,
partner_shipper_northeast_28,อุดมศักดิ์ ก๊กเอ็ง ทรานสปอร์ต,northeast,18/3 หมู่ 1 สาย 3 สี่แยกสนามกีฬาฯ ทวีวัฒนา,,,,base.th,02-8006863-66,02-8006600,,TRUE,"โคราช 044-241173,258695 โกดัง 044-265481",โคราช และต่างอำเภอ,
partner_shipper_northeast_29,อุดมพรขนส่ง,northeast,266-268 ถ.พุทธมณฑลสาย 3 หมู่บ้านขุมทรัพย์,,,,base.th,"02-8880796,086-2243119,086-2244218",,,TRUE,"อุดร 042-321605,081-0571439",อุดร กุมภวาปี หนองหาน บ้านดุง บ้านผืด โพนพิสัย หนองคาย ปากคาด บึงกาฬ หนองบัว นากลาง,
partner_shipper_northeast_30,ส.แก่นนครพัฒนาการขนส่ง,northeast,433 ถ.บางแวก แขวงบางไผ่ เขตบางแค,,,,base.th,"โกดัง 02-8653492,081-350527,086-9979483/สนง 02-4103423",02-4103430,,TRUE,"ขอนแก่น 043-344969,468117/บ้านไผ่ 043-329717,081-3927959/สารคาม 081-8714206,043-721297/กาฬสินธุ์ 043-821384,081-2626037,089-4200442/ท่าบ่อ 084-5132621,042-431526",ขอนแก่น บ้านไผ่ มหาสารคาม กาฬสินธุ์ ท่าบ่อ ศรีเชียงใหม่,
partner_shipper_northeast_31,เจี่ยเจ็งกี่,northeast,7/13 ถ.พุทธมณฑลสาย 2 ซอย 17 ทวีวัฒนา,,,,base.th,"02-8870109, 02-8870110",,,TRUE,"มุกดาหาร 042-611301,611407",มุกดาหาร,
partner_shipper_northeast_32,อีสานเอ็กซ์เพรส(หจก.หนองคาย-อุดรเอ็กซ์เพรส),northeast,82/70 หมู่ 19 ถ.พุทธมณฑลสาย 2(ศุนย์ขนส่งแอลเอสอาร์) ทวีวัฒนา,,,,base.th,"02-8872161-2 , 086-4653477",,,TRUE,"หนองคาย 042-465446-7,086-5804228 /อุดรธานี 085-8520202,086-4653478-9",หนองคาย อุดร ,
partner_shipper_northeast_33,โชคบุญนำพัฒนาขนส่ง(2005),northeast,82/75 หมู่19 ถ.พุทธมณฑลสาย 2 แขวงศาลาธรรมสพน์ ทวีวัฒนา,,,,base.th,"02-8874328,02-8874329",,,TRUE,"อุดร 042-322068 หนองคาย 042-2411534,042-412954,สว่างแดนดิน 042-204254",อุดร หนองคาย พังโคน สว่างแดนดิน,
partner_shipper_northeast_34,ตังเซ้งยโสธรขนส่ง,northeast,481 ถ.กาญจนาภิเษก(หน้าศาลเจ้าแม่ทับทิม) แขวงหลักสอง บางแค,,,,base.th,02-8037066-7,02-8037068,,TRUE,ยโสธร 045-724318 มุกดาหาร 042-612153,ยโสธร มุกดาหาร,
partner_shipper_northeast_35,ส.เจริญกิจขนส่ง,northeast,82/67 หมู่ 19 ถ.พุทธมณฑลสาย 2 แขวงศาลาธรรมสพน์ ทวีวัฒนา,,,,base.th,02-8874350,02-8874351,,TRUE,"ศรีสะเกษ 045-620159,045-643777",ศรีสะเกษ,
partner_shipper_northeast_36,ปากช่องขนส่ง(โคราช),northeast,135/21 ถ.พุทธมณฑลสาย 2 บางแค ตลิ่งชัน,,,,base.th,"02-4482033,028870407-8, 082-0626958",,,TRUE,"ปากช่อง 044-313522,044-311783 นครราชสีมา 044-342098,044-265505,081-6606145",นครราชสีมา ปากช่อง,
partner_shipper_northeast_37,นิวปากช่องเชียงฮงขนส่ง,northeast,150-152 ม.ขุมทรัพย์นคร ถ.พุทธมณฑลสาย 3 ซ.5 ตลิ่งชัน,,,,base.th,"02-8881952,02-8881026",,,TRUE,"ปากช่อง 044-311462,044-312836",มวกเหล็ก กลางดง ปากช่องสีคิ้ว หนองสาหร่าย ป่าไผ่ และรับเหมาคันทั่วราชอาณาจักร,
partner_shipper_northeast_38,สหนำโชคขนส่ง,northeast,30/53 หมู่ 6 ถ.พุทธมณฑลสาย 4 ต.กระทุ่มล้ม,,,,base.th,"02-4296319,081-5927737",02-4296319,,TRUE,"สุรินทร์ 089-9484826,0804045522/ศรีสะเกษ 045-631565,0874414179/ร้อยเอ็ด 043-526055,081-3910299",สุรินทร์ ศรีสะเกษ ร้อยเอ็ด,
partner_shipper_northeast_39,เศรษฐีอีสานขนส่ง(มหาสารคาม),northeast,82/58 หมู่ 19 ถ.พุทธมณฑลสาย 2 ศาลาธรรมสพน์ ทวีวัฒนา,,,,base.th,02-8874605-6,02-8874607,,TRUE,"มหาสารคาม 043-722199,043-740198 /เมืองพล 043414690 / บ้านไผ่ 043-274978/ ขอนแก่น 043-241379",มหาสารคาม เมืองพล บ้านไผ่ ขอนแก่น,
partner_shipper_northeast_40,อุดรสหเจริญไพศาลขนส่ง(พิกุลทรัพย์),northeast,3/30 หมู่ 1 ถ.ทวีวัฒนา(สาย2) ทางเข้าสนามกีฬาฯ ทวีวัฒนา,,,,base.th,"02-8872240-1,089-7101777,081-6155255",,,TRUE,"อุดรธานี 042-346242,348215,081-2608992,086-8557771",อุดรธานี กุดจับ บ้านผือ น้ำโสม กุมภวปี ศรีธาตุ,
partner_shipper_northeast_41,ชัยภูมิขนส่ง,northeast,3/32 ซ.สนามกีฬาฯ ถ. ทวีวัฒนา (พุทธมณฑลสาย2),,,,base.th,02-8872319-20,,,TRUE,ชัยภูมิ 044-811700,ทุกอำเภอในจังหวัดชัยภูมิ และอ.บัวใหญ่,
partner_shipper_northeast_42,ม่งเส็งบุรีรัมย์ขนส่ง,northeast,กรุงเทพ 1 566-568 ถ.พุทธมณฑลสาย 3 ,,,,base.th,02-8873258-9,,,TRUE,บุรีรัมย์ 044-612925,,
partner_shipper_northeast_43,ม่งเส็งบุรีรัมย์ขนส่ง,northeast,กรุงเทพ 2 ซอยสว่าง,,,,base.th,02-6332816,,,TRUE,สุรินทร์ 044-538321,,
partner_shipper_northeast_44,ม่งเส็งบุรีรัมย์ขนส่ง,northeast,กรุงเทพ 3 สถานีพุทธมณฑล,,,,base.th,02-8894781,,,TRUE,นางรอง 044-631086,,
partner_shipper_northeast_45,จิ้นเซ้งขนส่ง,northeast,136/5 เชิงสะพานต่างระดับ ถ.กาญจนาภิเษก แขวงบางระมาด ตลิ่งชัน,,,,base.th,"02-8858372,089-9797727",,,TRUE,นครราชสีมา 044-920301-2,นครราชสีมา,
partner_shipper_northeast_46,กิตติกมลขนส่ง,northeast,108/29 ถ.พุทธมณฑลสาย 2 แขวงแคเหนือ บางแค,,,,base.th,"02-8053495-6,081-9886875",,,TRUE,"ขอนแก่น 043-326599 /ชัยภูมิ 044-835153,081-7902761",ขอนแก่น ชัยภูมิ จัตุรัส หนองบัวระเหว บ้านค่าย,
partner_shipper_northeast_47,นิวหม่งเส็งโคราชขนส่ง,northeast,698 ถ.พุทธมณฑลสาย 3(ใกล้วัดโกมุท) แขวงศาลาธรรมสพน์,,,,base.th,"02-4414745, 087-9592275",,,TRUE,นครราชสีมา 044-258743,นครราชสีมา,
partner_shipper_northeast_48,เขื่อนขันธ์รุ่งเรืองขนส่ง,northeast,100/120 ถ.พุทธมณฑลสาย 2 ซ.24 แขงศาลาธรรมสพน์,,,,base.th,"02-8858441,086-4650792,087-2266969",,,TRUE,"หนองบัวลำภู 042-313322,081-6613046,081-9656970",หนองบัวลำภู ทุกอำเภอ สุวรรณคูหา บ้านผืด น้ำโสม(อุดรธานี),
partner_shipper_northeast_49,จีแอล ทรานสปอร์ต (สนง),northeast,99/21 หมู่ 12 ซ.เพชรเกษม 73/1 แขวงหนองค้างพลู เขตหนองแขม,,,,base.th,"02-8891990,081-9174894",02-8891990,,TRUE,"กันทรลักษ์ 045-661375,089-589918",รับจ้างแบบเหมาคัน ขุขันธ์ ศรีสะเกษ ขุนหาญ,
partner_shipper_northeast_50,จีแอล ทรานสปอร์ต (สาขา),northeast,รับส่งสินค้า 981 ม.อมรชัย 3 ถ.ศาลาธรรมสพน์ ทวีวัฒนา,,,,base.th,083-9042420,,,TRUE,,กันทรลักษ์ โนนคูณ วาริน และอุบล,
partner_shipper_northeast_51,ยงเส็ง(2553)ขนส่ง,northeast,31/36 หมู่ 9 ถ.บางแวก แขวงบางไผ่ เขตบางแค,,,,base.th,"02-4103180,086-3286368",,,TRUE,"ศรีสะเกษ 045-643758,083-7356478,083-7348039/ อุบล 088-1286495",ศรีสะเกษ อุบลราชธานี,
partner_shipper_northeast_52,พรชัย เลยขนส่ง,northeast,45/60-61 หมู่ 6 ถ.พุทธมณฑลสาย 4 ต.กระทุ่มล้ม,,,,base.th,"02-4292802,084-1188821,08989488818",02-4292803,,TRUE,เลย 089-1230688,เลย วังสะพุง เชียงคาน ภูเรือ ภูกระดึง ด่านซ้าย ท่าลี่ นาด้วง ปากชม,
partner_shipper_northeast_53,ม่งเส็งศักดิ์ชัยขนส่ง,northeast,409 ถ.บางแวก แขวงบางไผ่ เขตบางแค,,,,base.th,"02-4103429,4103424",02-4103179,,TRUE,"สุรินทร์ 044-518139,081-6288487/บุรีรัมย์ 044-620338,081-6393423,นางรอง 044-622468,086-2563579",สุรินทร์ บุรีรัมย์ นางรอง,
partner_shipper_northeast_54,"สหอุบล คาร์โก้ ยโสธร,อำนาจ,ศรีสะเกษ",northeast,786 ถ.กรุงเกษม(ทัวร์สหมิตรเดิม),,,,base.th,"02-2825271, 081-4903946",,,TRUE,อุบล 045-262848,,
partner_shipper_northeast_55,มหาโชค(โคราช)ขนส่ง,northeast,19/3 หมู่ 6 ซ.สนามกีฬา ราชดำเนิน ทวีวัฒนา,,,,base.th,089-7175249,,,TRUE,โคราช 085-7660503,โคราช,
partner_shipper_northeast_56,เอสเอ็ม-วัน ทรานสปอร์ต,northeast,5/19 ถ.เจริญเมือง รองเมือง ปทุมวัน,,,,base.th,"02-2161239, 084-7678588",,,TRUE,,หนองคาย ,
partner_shipper_northeast_57,สิริพารา ทรานสปอร์ต,northeast,719/12 ถ.พระราม 6(ถ.บรรทัดทอง) แวงวังใหม่ ปทุมวัน,,,,base.th,"02-6117320, 086-3388461",02-2191915,,TRUE,,มุกดาหาร,
partner_shipper_northeast_58,อินเตอร์เอ็กซ์เพรสโลจิสติกส์ ,northeast,1138/117 ถ.พระราม 3 บางโพงพาง ยานนาวา,,,,base.th,02-6823101,02-6823104,,TRUE,,เสิงสาง,
partner_shipper_central_1,โชควิชัยบ้านาขนส่ง(เต็กกี่),central,4 ถ.22 กรกฏา (ปากซอย) ตรอกถั่งงอก ,ติดกับคุงเจริญขนส่ง วงเวียน 22,,กรุงเทพฯ,base.th,"02-2225600,084-6575327",,,TRUE,,วังน้อย หนองแค หินกอง วิหารแดง บ้านนา นครนายก องครักษ์ คลอง 14-13-10-8-76-5,
partner_shipper_central_2,คุงเจริญขนส่ง,central,วงเวียน 22 ตรอกถั่วงอก,,,กรุงเทพฯ,base.th,"02-2232700,022217446",,,TRUE,"นครนายก 037-311825,311630",นครนายก,
partner_shipper_central_3,ชัยมงคลขนส่ง,central,38 หมู่ที่ 12 ซ.ปิ่นเกล้ารุ่งเรือง ซ.1 เซเว่น สาย 3 ทวีวัฒนา,,,กรุงเทพฯ,base.th,02-4413945,,,TRUE,"นครนายก 037-312396 , 081-4348150",นครนายก ปราจีนบุรี,
partner_shipper_central_4,ชัยมงคลขนส่ง,central,339 จักรวรรดิ์ กรุงเทพ,,,กรุงเทพฯ,base.th,"02-2217364,02-2210593",,,TRUE,,นครนายก ปราจีนบุรี,
partner_shipper_central_5,พรกิจขนส่ง (สาขา 1),central,316/6 ตรงข้ามตรอกห้านาย ถ.มหานคร ซ.สว่าง 1 บางรัก,,,กรุงเทพฯ,base.th,"02-8882033 กด 1, 081-9414207",,,TRUE,พัทยา 038-225336,บางพระ ศรีราชา อ่าวอุดม แหลมฉบัง โรงโป๊ะ,
partner_shipper_central_6,พรกิจขนส่ง (สาขา 2),central,484-486 สาย 3 ทวีวัฒนา,,,กรุงเทพฯ,base.th,"02-8882033 กด 0 ,02-8880535,02-8880536",,,TRUE,,นาเกลือ พัทยา นาจอมเทียน บ้านอำเภอ สัตหีบ บ้านฉาง มาบตาพุด,
partner_shipper_central_7,ล.มั่นคงขนส่ง,central,132 ซ.5 หมู่บ้านขุมทรัพย์นคร สาย 3,,,กรุงเทพฯ,base.th,"02-8881163, 087-3368973",,,TRUE,อรัญประเทศ 037-223153,อรัญประเทศ วัฒนานคร,
partner_shipper_central_8,อรัญ-วินัยขนส่ง,central,56-61 หมู่ 12 ซ.รุ่งเรือง สาย3,,,กรุงเทพฯ,base.th,"02-8880447,081-3194913",,,TRUE,อรัญประเทศ 037-231376,อรัญประเทศ ตลาดโรงเกลือ,
partner_shipper_central_9,ทวีทรัพย์ระยองขนส่ง,central,70/14 ถ.ทวีวัฒนา-กาญจนาภิเษก ซ.29 ทวีวัฒนา,,,กรุงเทพฯ,base.th,"086-3558484,089-2458855,02-4315432",02-4315433,,TRUE,"ระยอง 038-622111,038-874590-1,086-3455656",ระยอง,
partner_shipper_central_10,ทวีทรัพย์ชลบุรีขนส่ง,central,236 ศูนย์ขนส่งขุมทรัพย์นคร ถ.พุทธมณฑลสาย 3,,,กรุงเทพฯ,base.th,"02-8881104,0800834070,0800813785",,,TRUE,,ชลบุรี บ้านบึง หนองมน บางพระ ศรีราชา อ่าวอุดม นาเกลือ บางละมุง พัทยา,
partner_shipper_central_11,แสงเจริญบริการขนส่ง,central,3/31 หมู่ 9 โครงการชัยพงศ์ 2 สาย 2 ทวีวัฒทา,,,กรุงเทพฯ,base.th,"02-4482978,02-8872675",,,TRUE,ตราด 039-511025,ตราด,
partner_shipper_central_12,รุ่งโรจน์ขนส่ง,central,33 หมู่ 12 ถ.ปิ่นเกล้า-นครชัยศรี สาย 3 แขวงศาลาธรรมสพน์ ,,,กรุงเทพฯ,base.th,"02-8881225,081-6580100",,,TRUE,ราชบุรี 032-314267,ราชบุรี,
partner_shipper_central_13,ส.อุดมสินขนส่ง,central,166 ศูนย์ขนส่งขุมทรัพย์ยคร ซ.4  สาย3 ทวีวัฒนา,,,กรุงเทพฯ,base.th,"02-8880441,086-3018049",02-8880441,,TRUE,"ชลบุรี 086-3515741,087-6182578",ชลบุรี - ทุกอำเภอ,
partner_shipper_central_14,นิวกมลชัยขนส่ง,central,24 หมู่ 12 ซขุมทรัพย์นคร (ซอยหนึ่ง),ถพุธมณฑณ สาย 3 เขตทวีพัฒนา,,กรุงเทพฯ,base.th,"02-8881856,089-5291881,08-92254896,08-65173792",,,TRUE,,สระบุรี แก่งคอย มวกเหล็ก หินกอง หนองแค วังน้อย ทับกวาง เฉิมพระกะเกรียติ วิหารแดง พระบาท เสาไห้ ท่าเรือ ท่าลาน บ้านหมอ ภาชี บ้านนา นครนายก,
partner_shipper_central_15,ลาภมงคลขนส่ง,central,66ถนนพุทธมณฑลสาย 3 เขตทวีวัฒนา,,,กรุงเทพฯ,base.th,"03-5611771,01-3007133",02-8880423,,TRUE,,"อ่างทอง วิเศษชัยชาญ-โพธิ์ทอง,แสวงหา,ป่าโมก,ไชโย",
partner_shipper_central_16,วสันต์สมุทรขนส่ง,central,3/45 ซอยสนามกีฬาฯ ถ.ทวีวัฒนา แขวงทววัฒนา กรุงเทพฯ,,,กรุงเทพฯ,base.th,"02-8870919,02-8870920",02-8870968,,TRUE,"ตราด03-9511259,คลองใหญ่ 03-9581154,03-9581483",ตราด-คลองใหญ่,
partner_shipper_central_17,ศิริพันธุ์ขนส่ง,central,พุทธมณฑลสาย3 236 หมู่บ้านขุมทรัพย์,,,กรุงเทพฯ,base.th,02-8881104,,,TRUE,,ชลบุรี บ้านบึง หนองมน บางพระ ศรีราชา อ่าวอุดม นาเกลือ บางละมุง พัทยา,
partner_shipper_central_18,โชคบุญมาขนส่ง,central,799 ถ.พระราม 3 ชอย 41 แขวงบางโพงงาม เขตยานนาวา กรุงเทพฯ,,,กรุงเทพฯ,base.th,"02-2943076,",,,TRUE,,หนองมน ศรีราชา บ่อวิน แหลมฉบัง นาเกลือ พัทยา สัตหีบ บ้านฉาง มาบตาพุด ปลซกแดง กิ่งนิคมพัฒนา,
partner_shipper_central_19,โชคบุญมาขนส่ง,central,248-250 หมู่บ้านขุมทรัพย์ พุทธมณฑลสาย 3ซอย 16/3 กรุงเทพฯ,,,กรุงเทพฯ,base.th,"08-18654216,03-8769989",,,TRUE,,หนองมน ศรีราชา บ่อวิน แหลมฉบัง นาเกลือ พัทยา สัตหีบ บ้านฉาง มาบตาพุด ปลซกแดง กิ่งนิคมพัฒนา,
partner_shipper_central_20,เอกชัยขนส่ง ราชบุรี,central,52 ถ.รษยินดี อ.เมือง จ.ราชบุรี,,,กรุงเทพฯ,base.th,03-2337523,,,TRUE,,ราชบุรี,
partner_shipper_central_21,PLแอนด์ PN ขนส่งด่วน,central,พุทธมณฑลสาย3 ซอย6 ,,,กรุงเทพฯ,base.th,,,,TRUE,,อยุธยา หนองแค หินกอง วิหารแดง อ.บ้านนา จ.นครนายก จ.ปราจีน จ.สระแก้ว อ.เมืองสระบุรี อ.แก่งคอย อ.เสาไห้ อ.เสริมพระเกียรติ อ.พระพุทธบาท อ.พัมนานิคม ซอย12 โคกตูน อ.เมืองลบบุรี อ.โคกสำโรง อ.หนองม่วง อ.บ้านหมี่ อ.ท่าว้ง อ.เมืงสิงห์บุรี อ.เมืองอ่างทอง,
partner_shipper_central_22,กิตติกมลขนส่ง,central,108/29 ถ.พุทธมณฑล สาย2 แขวงบางแคเหนือ เขตบางแค,,,กรุงเทพฯ,base.th,"02-80534956,01-9886875",,,TRUE,"ชัยภูมิ 04-4835153,01-7902761",ชัยภูมิ จัตุรัส หนองบัวระเหว บ้านค่าย ,
partner_shipper_central_23,มงลภานุกิจ บริการ,central,654 หมู่บ้านขุมทรัพย์นคร ถ.พุทธมณฑลสาย 3 ,แขวนศาลาธรรมสพน์ เขตทวีวัฒนา กรุงเทพฯ,,กรุงเทพฯ,base.th,"02-8880961,08-96920767,08-16360566",02-8880895,,TRUE,,"มหาชัย กระทุ่มแบน บ้านแพ้ว แม่กลอง อัมพวา บางคญฑี ดำเนินสดวก ราชบุรี นครปฐม กำแพงแสน บางเลน และบริการรับสินค้าด่วนเหมาคัน ด้วยรถบรรทุก 4 ล้อ, 6 ล้อ 10 ,ล้อ",
partner_shipper_central_24,ระยองพัฒนา (แผนกขนส่ง),central,140ซอย16/1 ถ.พุทธมณฑลสายสาม3 หมู่บ้านขุมทรัพย์ ,,,กรุงเทพฯ,base.th,"2229296  ,2225361",,,TRUE,"ระยอง611764,876091,876092,08-70085953",ระยอง,
partner_shipper_central_25,สุพรรณขนส่ง (ฮงเฮง)จำกัด,central,355 หน้าสถานีตำรวจจักรวรรดิ์ ถ.จักรววดิ์ กรุงเทพฯ,,,กรุงเทพฯ,base.th,"02-22444833,02-2224338",,,TRUE,"สุพรรบุรี (035)-511635,511637",สุพรรณบุรี,
partner_shipper_central_26,มงคลทรานสปรอร์ต,central,676 หมู่บ้านขุมทรัพย์นคร พุทธมณฑลสาย3 ,,,กรุงเทพฯ,base.th,02-88808899,038-476470,,TRUE,"ชลบุรี038-379588,081-37788869",ชลบุรี หนองมน สรีราชา อ่าวอุดม บางละมุง พัทยา บ่อบิน บึงไร่1 บ้านบึง พนัสนิคม ฯลฯ,
partner_shipper_central_27,เกาะโพธิ์ ขนส่ง,central,280 ม.12 ขุมทรัพย์นคร ซ.16/3 ถ.พุทธมณฑลสาย3 ซ.3 ,แขวงศาลาธรรรมสพน์ เขตทวีพัฒนา กรุงเทพฯ,,กรุงเทพฯ,base.th,02-8881939,,,TRUE,,,
partner_shipper_central_28,นิวมิตรพัฒนา ขนส่ง,central,221 ตลาดขุมทรัพย์นคร ถ.พุทธมณฑลสาย3 แขวงศาลาธรรมสพน์,เขตทวีวัฒนา กรุงเทพฯ,,กรุงเทพฯ,base.th,"02-888-0071,02-888-1372",,,TRUE,ราชบุรี02-888-0084,ปากท่อ ดำเนินฯ บานโป่ง บ้านแพ้ว แม่กลอง อัมพวาโพธาราม เขาขวาง หนองปลาหมอ เพชรบุรี เขาย้อย ท่ายาง ราชบุรี จอมบึง,
partner_shipper_central_29,ส.บ้านโป่ง-กาญจนบุรี,central,109/1หมู่4ต.เบิกไพร อ.บ้านโป่ง จ.ราชบุรี,,,กรุงเทพฯ,base.th,01-5721328,,,TRUE,,ราชบุรี,
partner_shipper_central_30,รุ่งเรืองทรัพย์ ขนส่ง,central,45 หมู่6 ต.เขาฉกรรจ์ อ.เขาฉกรรจ์ จ.สระแก้ว,,,กรุงเทพฯ,base.th,"084-7748779,085-688-0438,089-5457962",,,TRUE,,องครักษ์- บ้านนา -นครนายก- ศรีมหาโพธิ์ -ปราจีนบรี- ประจีนตะคาม- กบินทร์บุรี- สระแก้ว -ท่าเกษม- วัฒนานคร -อรัญประเทศ- เขาแกรรจ์- วังน้ำเย็น -วังสมบูรณ์- คลองหาด- ทับช้าง -สอยดาว,
partner_shipper_central_31,พี.อนุสรณ์ตะวันออกขนส่ง ,central,59/305 หมู่19 ถ.พุทธมณฑลสาย2 ซ.24 แขวงศาลาธรรรมสพน์ ,,,กรุงเทพฯ,base.th,02-88580334,,,TRUE,จันทบุรี 039-3505367 ระยอง038-887189,จันทบุรี  ระยอง,
partner_shipper_central_32,ศศิพิมพ์ โชคประเสร็ฐ ขนส่ง,central,269/15 ถ.สุขุมวิท อ.แกลง จ.ระยอง,เขตทวีวัฒนา กรุงเทพฯ,,กรุงเทพฯ,base.th,"03-8671609,08-17152782",03-8675106,,TRUE,,ระยอง,
partner_shipper_central_33,ราชบรีรุ่งเรือง ขนส่ง ,central,3/28 ม.10 ซอยสนามกีฬาพาณิชย์ราชดำเนิน ถ.ทวีพัฒนา ,พุทธมณฑลสาย2 แวงทวีวัฒนา เขตรทวีพัฒนา,,กรุงเทพฯ,base.th,"02-8872301,086-3248835,086-3345669",,,TRUE,"กาญจนบุรี034-543348,086-3345669",นครปฐม ราชบุรี กาญจนบุรี,
partner_shipper_central_34,ยิ่งเจริญขนส่ง,central,10/30พุทธมณฑลสาย2 ศูนย์รวมขนส่ง2 ถ.บางแวก,,,กรุงเทพฯ,base.th,"02-4103126,02-8871039",,,TRUE,"สุพรรบุรี 01-8759741,(035)532208",กำแพงแสน ทุ่งคอก บางลี่ บางเลน บางซอ ลาดบัวหลวง ,
partner_shipper_central_35,แก้วบางลี่ขนส่ง,central,108/19หมุ่4พุทธมณฑลสาย2 หมู่บ้านริมธาร บางแครเหนือ ภาษีเจริญ กรุงเทพฯ,,,กรุงเทพฯ,base.th,02-8053490,,,TRUE,"สุพรรณบุรี035-531244,081-8396867,086-5290904",กำแพงแสน ทุ่งคอก บางลี่ บางเลน บางซอ บางสาม วัดไผ่ สวนแตง บางปลาม้า สุพรรรบุรี(อ.เมือง),
partner_shipper_central_36,พรอำนวยขนส่ง,central,190ม.1 ต.ปะตง อ.สอยดาว จ.จันทบุรี,,,กรุงเทพฯ,base.th,"0-3938-4-1113,0-3942-1579",,,TRUE,,จันทบุรี-สระแก้ว,
partner_shipper_central_37,ชนะโชคบริการขนส่ง,central,701ศูนย์การค้าเจพีวาไรวา ข้างโรงแรมอิสเทอร์น 9 ชั้น,,,กรุงเทพฯ,base.th,"039-311737,322804",,,TRUE,,หนองคล้า-หัวสะท้อน-ท่าใหม่-จันทบุรี-มะขาม-ขลุง,
partner_shipper_central_38,พี.เอส.พี.จันทบุรี ทรานสปอร์ต,central,36/67 หม่7 ตำบลเกาะขวาง อำเภอเมือง จัวหวัดจันทบุรี,,,กรุงเทพฯ,base.th,"081-5898528,089-2132288,081-9963282",,,,"จันทบุรี081-5898928,089-2132288,081-9963282",กรุงเทพ-จันทบุรี-ตราด,
partner_shipper_central_39,สหมิตรเดินรถจันทบุรี,central,1107 เชิงสะพานวัดปทุมคงคา ถนนทรงวาด กรุงเทพมหานคร    ,,,กรุงเทพฯ,base.th,"2336282,2342524,02-2336627",,,,,ระยอง-จันทบุรี-ตราด ,
partner_shipper_central_40,ห้างหุ้นส่วนจำกัดสาครลำเลียง(ภาคกลางขนส่ง),central,923/419วอยสามมิตร ถ.เศรษฐกิจ1 ต.มหาชัย อ.เมือง จ0สมุทรสาคร,,,กรุงเทพฯ,base.th,"034-411092,034-421590",034-810669,,,"กรุงเทพฯ089-48962207,02-2219741",กรุงเทพน มหาชัย กระทุ่มแบน ท่าฉลอง บ้านแพ้ว หลักสาม,
