id,customer_pname,customer_name,name,partner_code,partner_sub_code,ref,contact_name,position,comment,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,fax,mobile,email,area_name,group_name,sub_group_name,category_id,website,user_id
modern_res_partner_86,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาเซ็นทรัลพลาซ่าอุดรธานี,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเซ็นทรัลพลาซ่าอุดรธานี,OC,,OC49,,,,TRUE,TRUE,FALSE,,Default,FALSE,ห้องเลขที่G23 ชั้นG  เลขที่ 277/3  ถ.ประจักษ์ศิลปาคม,ต.หมากแข้ง  อ.เมือง  จ.อุดรธานี  41000,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_87,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเซ็นทรัลพลาซ่าอุดรธานี,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_88,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาเมกาบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเมกาบางนา,OC,,OC50,,,,TRUE,TRUE,FALSE,,Default,FALSE,39 ห้างสรรพสินค้าโรบินสันบางนา ชั้น P1 หมู่ 6,ต.บางแก้ว อ.บางพลี  จ.สมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_89,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเมกาบางนา,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_90,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาเกตเวย์เอกมัย,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเกตเวย์เอกมัย,OC,,OC51,,,,TRUE,TRUE,FALSE,,Default,FALSE,982/22 ห้อง B112 อาคารเกตเวย์เอกมัย  ถ.สุขุมวิท,แขวงพระโขนง  เขตคลองเตย  กทม.10110,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_91,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาเกตเวย์เอกมัย,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_92,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขา ซีคอนบางแค,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขา ซีคอนบางแค,OC,,OC52,,,,TRUE,TRUE,FALSE,,Default,FALSE,อาคารซีคอนบางแค ห้องB36 ชั้นB  เลขที่ 607  ถ.เพชรเกษม,แขวงบางหว้า  เขตภาษีเจริญ  กทม. 10160,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_93,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขา ซีคอนบางแค,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_94,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาสุราษฎร์ธานี,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาสุราษฎร์ธานี,OC,,OC53,,,,TRUE,TRUE,FALSE,,Default,FALSE,88/1 หมู่ที่ 10 ต.วัดประดู่,อ.เมืองสุราษฎร์ธานี  จ.สุราษฎร์ธานี  84000,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_95,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาสุราษฎร์ธานี,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_96,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาสะพานควาย,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาสะพานควาย,OC,,OC54,,,,TRUE,TRUE,FALSE,,Default,FALSE,670/22 ถ.พหลโยธิน  แขวงสามเสนใน,เขตพญาไท  กรุงเทพฯ  10400,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_97,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาสะพานควาย,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_98,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาลำปาง,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาลำปาง,OC,,OC55,,,,TRUE,TRUE,FALSE,,Default,FALSE,319/1 ถ.ไฮเวย์-ลำปาง-งาว  ต.สวนดอก,อ.เมือง  จ.ลำปาง  52100,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_99,บริษัท,ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาศูนย์กระจายสินค้าบางนา,OC,,OC3,,,,FALSE,FALSE,FALSE,บริษัท ออฟฟิซ คลับ (ไทย) จำกัด สาขาลำปาง,Shipping,FALSE,เลขที่ 105-106  หมู่ที่ 1  ตำบลศรีษะจรเข้ใหญ่,อำเภอบางเสาธง  จังหวัดสมุทรปราการ  10540,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-C
modern_res_partner_100,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (วังน้อย),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (วังน้อย),LT,,1334,,,,TRUE,TRUE,FALSE,,Default,FALSE,188/1 หมู่ที่ 4 ถ.พหลโยธิน,ต.ลำไทร อ.วังน้อย จ.พระนครศรีอยุธยา 13170,,,,035-214917-9,02-722-9605,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_101,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,LT,,1334,,,,FALSE,FALSE,FALSE,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (วังน้อย),Invoice,FALSE,188/1 หมู่ที่ 4 ถ.พหลโยธิน,ต.ลำไทร อ.วังน้อย จ.พระนครศรีอยุธยา 13170,,,,035-214917-9,02-722-9605,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_102,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (บางบัวทอง),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (บางบัวทอง),LT,,029833888,,,,TRUE,TRUE,FALSE,,Default,FALSE,15/18 หมู่ที่ 6 ถนน ตลิ่งชัน-สุพรรณบุรี ตำบลละหาร,อำเภอบางบัวทอง จังหวัดนนทบุรี,,,,02-9833888,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_103,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,LT,,029833888,,,,FALSE,FALSE,FALSE,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (บางบัวทอง),Invoice,FALSE,15/18 หมู่ที่ 6 ถนน ตลิ่งชัน-สุพรรณบุรี ตำบลละหาร,อำเภอบางบัวทอง จังหวัดนนทบุรี,,,,02-9833888,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_104,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (สามโคก),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (สามโคก),LT,,029787088,,,,TRUE,TRUE,FALSE,,Default,FALSE,"30,30/1,30/2 หมู่ที่ 6 ต.คลองควาย",อ.สามโคก จ.ปทุมธานี 12160,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_105,บริษัท,เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,LT,,029787088,,,,FALSE,FALSE,FALSE,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด (สามโคก),Invoice,FALSE,"30,30/1,30/2 หมู่ที่ 6 ต.คลองควาย",อ.สามโคก จ.ปทุมธานี 12160,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_106,,Tesco Stores(M) Sdn Bhd (521419-K),Tesco Stores(M) Sdn Bhd (521419-K),,,001022,,,,TRUE,TRUE,FALSE,,Default,FALSE,"Level3,No 3 Jalan 7A/62A,","Bandar Menjalara 52200 Kuala Lumpur,Malaysia",,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-LT
modern_res_partner_107,บริษัท,ออฟฟิศ ซัพพลาย คลับ  จำกัด  (สำนักงานใหญ่),บริษัท ออฟฟิศ ซัพพลาย คลับ  จำกัด  (สำนักงานใหญ่),,,1791,,,,TRUE,TRUE,FALSE,,Default,FALSE,1705 ชั้น2  ถนนพหลโยธิน,แขวงลาดยาว  เขตจตุจักร  กทม.,,,,9395700,9395903-5,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-MO
modern_res_partner_108,บริษัท,ออฟฟิศ ซัพพลาย คลับ  จำกัด สาขา อาคารอับดุลราฮิมเพลส,บริษัท ออฟฟิศ ซัพพลาย คลับ  จำกัด สาขา อาคารอับดุลราฮิมเพลส,,,2984,,,,TRUE,TRUE,FALSE,,Default,FALSE,990  ถนนพระรามที่ 4  แขวงสีลม,เขตบางรัก  กรุงเทพฯ  10500,,,,,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-MO
modern_res_partner_109,บจก.,ออฟฟิศ ซัพพลาย คลับ สาขา อาคารเอส เอส พี ทาวเวอร์ 3,บจก. ออฟฟิศ ซัพพลาย คลับ สาขา อาคารเอส เอส พี ทาวเวอร์ 3,,,2985,,,,TRUE,TRUE,FALSE,,Default,FALSE,88  ถนนสีลม  แขวงสุริยวงศ์,เขตบางรัก  กรุงเทพฯ  10500,,,,02-634-3550,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,OF-MO
modern_res_partner_110,บริษัท,สรรพสินค้าตั้งฮั่วเส็ง  จำกัด,บริษัท สรรพสินค้าตั้งฮั่วเส็ง  จำกัด,,,0024,,,,TRUE,TRUE,FALSE,,Default,FALSE,172-182  ถนนจักรพงษ์  แขวงตลาดยอด,เขตพระนคร  กรุงเทพฯ  10200,,,,2800936-42,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,พรเทพ
modern_res_partner_111,บริษัท,สรรพสินค้าตั้งฮั่วเส็ง  จำกัด,บริษัท สรรพสินค้าตั้งฮั่วเส็ง  จำกัด,,,0025,,,,TRUE,TRUE,FALSE,,Default,FALSE,289  ถนนสิรินธร  แขวงบางบำหรุ,เขตบางพลัด  กรุงเทพฯ  10700,,,,4351071-90,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,พรเทพ
modern_res_partner_112,บริษัท,กรุงเทพ-โตคิว สรรพสินค้า จำกัด,บริษัท กรุงเทพ-โตคิว สรรพสินค้า จำกัด,,,0044,,,,TRUE,TRUE,FALSE,,Default,FALSE,444 อาคารมาบุญครองเซ็นเตอร์,ถนนพญาไท แขวงวังใหม่ เขตปทุมวัน กรุงเทพฯ 10330,,,,02-6201000,02-6201001,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก,"กรุงเทพฯ,โมเดิร์นเทรด,ขายปลีก",,พรเทพ
modern_res_partner_113,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,TRUE,TRUE,FALSE,,Default,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_114,บมจ.,สยามแม็คโคร สาขาที่2,บมจ. สยามแม็คโคร สาขาที่2,MK,,0-028,แผนกตรวจรับสินค้า,,แผนกตรวจรับสินค้า,TRUE,TRUE,FALSE,,Default,FALSE,34/54 หมู่ 1 ถนนแจ้งวัฒนะ ตำบลคลองเกลือ,อำเภอปากเกร็ด จังหวัดนนทบุรี 11120,,,,5740670,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_115,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่2,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_116,บมจ.,สยามแม็คโคร สาขาที่ 3,บมจ. สยามแม็คโคร สาขาที่ 3,MK,,0029,แผนกตรวจรับสินค้า,,แผนกตรวจรับสินค้า,TRUE,TRUE,FALSE,,Default,FALSE,422 หมู่ 5 ถนนศรีนครินทร์ ตำบลสำโรงเหนือ,อำเภอเมือง จังหวัดสมุทรปราการ 10270,,,,3834104,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_117,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่ 3,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_118,บมจ.,สยามแม็คโคร สาขาบางบอน,บมจ. สยามแม็คโคร สาขาบางบอน,MK,,0030,แผนกตรวจรับสินค้า,,แผนกตรวจรับสินค้า,TRUE,TRUE,FALSE,,Default,FALSE,เลขที่ 40/8 หมู่ 10 ถนนสายวงแหวนแยกเอกชัย-เพชรเกษม,แขวงบางบอน เขตบางบอน กทมฯ 10150,,,,4160074,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_119,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาบางบอน,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_120,บมจ.,สยามแม็คโคร สาขาที่ 5,บมจ. สยามแม็คโคร สาขาที่ 5,MK,,0031,แผนกตรวจรับสินค้า,,แผนกตรวจรับสินค้า,TRUE,TRUE,FALSE,,Default,FALSE,55/3 หมู่ 2 ถนนสุขุมวิท ตำบลเสม็ด,อำเภอเมือง จังหวัดชลบุรี 20000,,,,038-279201,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_121,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่ 5,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_122,บมจ.,สยามแม็คโคร สาขาที่ 8,บมจ. สยามแม็คโคร สาขาที่ 8,MK,,0032,แผนกตรวจรับสินค้า,,แผนกตรวจรับสินค้า,TRUE,TRUE,FALSE,,Default,FALSE,189  ถนนพหลโยธิน ตำบลประชาธิปัตย์,อำเภอธัญบุรี จังหวัดปทุมธานี 12130,,,,9921011,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_123,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่ 8,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_124,บมจ.,สยามแม็คโคร สาขาที่ 6,บมจ. สยามแม็คโคร สาขาที่ 6,MK,,1391,"คุณมณีวรรณ, กัลยา",เครื่องเขียน,"คุณมณีวรรณ, กัลยา, เครื่องเขียน",TRUE,TRUE,FALSE,,Default,FALSE,152 หมู่ 6 ต.หนองป่าครั่ง,อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000,,,,053-116200-12,053-116217,,,ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง,"ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_125,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่ 6,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_126,บมจ.,สยามแม็คโคร สาขาที่ 7,บมจ. สยามแม็คโคร สาขาที่ 7,MK,,1392,,,,TRUE,TRUE,FALSE,,Default,FALSE,523 ถ.มิตรภาพ-หนองคาย,ต.ในเมือง อ.เมือง จ.นครราชสีมา 30000,,,,044-230477-90,,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_127,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร สาขาที่ 7,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_128,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาหาดใหญ่,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาหาดใหญ่,MK,,1393,,,,TRUE,TRUE,FALSE,,Default,FALSE,345 หมู่ 5 ต.คอหงส์,อ.หาดใหญ่ จ.สงขลา 90110,,,,074-428320-39,074-210969,,,ภาคใต้,โมเดิร์นเทรด,ขายส่ง,"ภาคใต้,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_129,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาหาดใหญ่,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_130,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาอุดรธานี,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาอุดรธานี,MK,,1394,,,,TRUE,TRUE,FALSE,,Default,FALSE,207/3 หมู่ 14 ต.หมากแข้ง,อ.เมือง จ.อุดรธานี 41000,,,,042-322922,042-322944,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_131,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาอุดรธานี,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_132,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาพิษณุโลก,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาพิษณุโลก,MK,,1395,,,,TRUE,TRUE,FALSE,,Default,FALSE,1199 ถ.บรมไตรโลกนารถ 2,ต.ในเมือง อ.เมือง จ.พิษณุโลก 65000,,,,055-218765-75,055-218764,,,ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง,"ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_133,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาพิษณุโลก,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
