id,auto_validate,company_id/id,date,name,partner_id/id,location_dest_id/id,priority,product_id/id,product_qty,date_expected,location_id/id,product_uom
stock_move_271,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_271,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_272,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_272,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_273,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_273,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_274,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_274,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_275,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_275,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_276,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_276,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_277,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_277,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_278,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_278,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_279,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_279,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_280,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_280,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_281,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_281,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_282,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_282,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_283,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_283,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_284,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_284,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_285,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_285,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_286,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_286,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_287,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_287,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_288,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_288,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_289,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_289,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_290,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_290,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_291,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_291,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_292,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_292,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_293,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_293,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_294,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_294,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_295,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_295,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_296,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_296,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_297,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_297,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_298,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_298,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_299,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_299,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_300,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_300,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_301,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_301,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_302,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_302,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_303,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_303,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_304,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_304,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_305,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_305,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_306,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_306,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_307,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_307,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_308,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_308,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_309,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_309,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_310,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_310,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_311,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_311,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_312,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_312,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_313,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_313,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_314,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_314,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_315,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_315,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_316,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_316,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_317,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_317,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_318,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_318,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_319,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_319,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_320,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_320,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_321,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_321,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_322,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_322,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_323,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_323,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_324,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_324,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_325,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_325,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_326,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_326,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_327,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_327,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_328,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_328,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_329,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_329,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_330,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_330,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_331,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_331,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_332,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_332,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_333,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_333,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_334,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_334,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_335,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_335,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_336,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_336,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_337,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_337,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_338,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_338,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_339,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_339,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_340,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_340,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_341,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_341,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_342,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_342,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_343,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_343,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_344,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_344,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_345,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_345,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_346,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_346,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_347,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_347,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_348,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_348,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_349,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_349,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_350,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_350,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_351,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_351,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_352,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_352,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_353,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_353,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_354,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_354,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_355,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_355,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_356,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_356,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_357,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_357,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_358,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_358,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_359,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_359,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_360,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_360,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_361,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_361,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_362,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_362,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_363,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_363,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_364,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_364,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_365,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_365,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_366,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_366,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_367,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_367,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_368,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_368,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_369,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_369,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_370,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_370,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_371,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_371,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_372,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_372,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_373,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_373,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_374,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_374,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_375,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_375,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_376,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_376,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_377,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_377,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_378,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_378,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_379,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_379,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_380,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_380,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_381,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_381,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_382,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_382,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_383,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_383,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_384,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_384,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_385,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_385,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_386,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_386,1000,2013-05-05 09:00:46,stock.location_inventory,กุรุส
stock_move_387,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_387,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_388,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_388,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_389,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_389,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_390,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_390,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_391,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_391,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_392,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_392,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_393,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_393,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_394,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_394,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_395,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_395,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_396,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_396,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_397,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_397,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_398,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_398,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_399,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_399,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_400,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_400,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
stock_move_401,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_401,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_402,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_402,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_403,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_403,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_404,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_404,1000,2013-05-05 09:00:46,stock.location_inventory,เล่ม
stock_move_405,False,base.main_company,2013-05-05 09:00:48,Stock Adjustment (by kittiu),base.main_partner,stock.stock_location_stock,Urgent,mh_product_405,1000,2013-05-05 09:00:46,stock.location_inventory,โหล
